fips5,year,pqi_id,pqi_name,outcome_rate,pqi_count,pqi_population
06053,2011,13,Angina without Procedure,20.4,56.0,308056.0
06053,2012,13,Angina without Procedure,10.0,28.0,301958.0
06053,2013,13,Angina without Procedure,10.2,29.0,304287.0
06053,2014,13,Angina without Procedure,6.7,19.0,305907.0
06053,2015,13,Angina without Procedure,6.8,15.0,229305.0
06055,2005,13,Angina without Procedure,23.0,24.0,99628.0
06055,2006,13,Angina without Procedure,19.9,21.0,100569.0
06055,2007,13,Angina without Procedure,31.7,34.0,101701.0
06055,2008,13,Angina without Procedure,24.8,27.0,102958.0
06055,2009,13,Angina without Procedure,20.0,22.0,103909.0
06055,2010,13,Angina without Procedure,40.2,45.0,105302.0
06055,2011,13,Angina without Procedure,15.9,18.0,106488.0
06055,2012,13,Angina without Procedure,15.6,18.0,106095.0
06055,2013,13,Angina without Procedure,11.1,13.0,107433.0
06055,2014,13,Angina without Procedure,9.3,11.0,108610.0
06055,2015,13,Angina without Procedure,12.0,11.0,82361.0
06057,2005,13,Angina without Procedure,28.4,26.0,77111.0
06057,2006,13,Angina without Procedure,25.8,24.0,77728.0
06057,2007,13,Angina without Procedure,23.3,22.0,78179.0
06057,2008,13,Angina without Procedure,19.8,19.0,78803.0
06057,2009,13,Angina without Procedure,28.8,28.0,79505.0
06057,2010,13,Angina without Procedure,17.2,17.0,80097.0
06057,2011,13,Angina without Procedure,20.0,20.0,80389.0
06057,2012,13,Angina without Procedure,12.8,13.0,80329.0
06057,2013,13,Angina without Procedure,7.8,8.0,80699.0
06057,2014,13,Angina without Procedure,8.6,9.0,82513.0
06057,2015,13,Angina without Procedure,7.6,6.0,61125.0
06059,2005,13,Angina without Procedure,21.3,407.0,2180617.0
06059,2006,13,Angina without Procedure,21.6,417.0,2185121.0
06059,2007,13,Angina without Procedure,23.8,469.0,2194736.0
06059,2008,13,Angina without Procedure,18.9,380.0,2219901.0
06059,2009,13,Angina without Procedure,15.7,324.0,2249030.0
06059,2010,13,Angina without Procedure,17.6,371.0,2279215.0
06059,2011,13,Angina without Procedure,12.1,262.0,2319605.0
06059,2012,13,Angina without Procedure,9.1,202.0,2270432.0
06059,2013,13,Angina without Procedure,8.5,193.0,2303808.0
06059,2014,13,Angina without Procedure,9.4,216.0,2330275.0
06059,2015,13,Angina without Procedure,11.1,200.0,1754644.0
06061,2005,13,Angina without Procedure,21.8,52.0,233967.0
06061,2006,13,Angina without Procedure,28.7,72.0,241760.0
06061,2007,13,Angina without Procedure,28.5,74.0,247749.0
06061,2008,13,Angina without Procedure,16.4,44.0,254728.0
06061,2009,13,Angina without Procedure,18.0,50.0,260230.0
06061,2010,13,Angina without Procedure,11.2,32.0,265780.0
06061,2011,13,Angina without Procedure,15.2,45.0,272624.0
06061,2012,13,Angina without Procedure,12.1,37.0,269220.0
06061,2013,13,Angina without Procedure,12.1,38.0,275142.0
06061,2014,13,Angina without Procedure,7.3,24.0,291385.0
06061,2015,13,Angina without Procedure,8.0,20.0,211518.0
06063,2005,13,Angina without Procedure,24.8,5.0,16762.0
06063,2006,13,Angina without Procedure,14.9,3.0,16591.0
06063,2007,13,Angina without Procedure,34.4,7.0,16601.0
06063,2008,13,Angina without Procedure,14.6,3.0,16521.0
06063,2009,13,Angina without Procedure,34.0,7.0,16384.0
06063,2010,13,Angina without Procedure,14.5,3.0,16311.0
06063,2011,13,Angina without Procedure,19.3,4.0,16239.0
06063,2012,13,Angina without Procedure,9.7,2.0,17560.0
06063,2013,13,Angina without Procedure,9.8,2.0,17229.0
06063,2014,13,Angina without Procedure,9.5,2.0,16981.0
06063,2015,13,Angina without Procedure,0.0,0.0,13235.0
06065,2005,13,Angina without Procedure,65.1,804.0,1365225.0
06065,2006,13,Angina without Procedure,60.4,777.0,1423074.0
06065,2007,13,Angina without Procedure,57.7,767.0,1468741.0
06065,2008,13,Angina without Procedure,59.3,813.0,1497677.0
06065,2009,13,Angina without Procedure,46.5,658.0,1532584.0
06065,2010,13,Angina without Procedure,43.0,631.0,1579716.0
06065,2011,13,Angina without Procedure,35.5,536.0,1618245.0
06065,2012,13,Angina without Procedure,32.3,499.0,1578971.0
06065,2013,13,Angina without Procedure,25.9,412.0,1608253.0
06065,2014,13,Angina without Procedure,19.9,328.0,1723126.0
06065,2015,13,Angina without Procedure,19.1,241.0,1235866.0
06067,2005,13,Angina without Procedure,16.1,142.0,1001691.0
06067,2006,13,Angina without Procedure,20.0,179.0,1010429.0
06067,2007,13,Angina without Procedure,19.1,174.0,1020852.0
06067,2008,13,Angina without Procedure,24.3,226.0,1032542.0
06067,2009,13,Angina without Procedure,20.4,194.0,1046094.0
06067,2010,13,Angina without Procedure,18.9,183.0,1058518.0
06067,2011,13,Angina without Procedure,19.5,194.0,1075584.0
06067,2012,13,Angina without Procedure,16.0,162.0,1052498.0
06067,2013,13,Angina without Procedure,12.2,126.0,1066996.0
06067,2014,13,Angina without Procedure,13.8,145.0,1102714.0
06067,2015,13,Angina without Procedure,14.2,116.0,812828.0
06069,2005,13,Angina without Procedure,28.0,9.0,38212.0
06069,2006,13,Angina without Procedure,46.0,15.0,37946.0
06069,2007,13,Angina without Procedure,48.2,16.0,37962.0
06069,2008,13,Angina without Procedure,23.6,8.0,38262.0
06069,2009,13,Angina without Procedure,31.7,11.0,38665.0
06069,2010,13,Angina without Procedure,16.7,6.0,39605.0
06069,2011,13,Angina without Procedure,13.5,5.0,40265.0
06069,2012,13,Angina without Procedure,13.1,5.0,41402.0
06069,2013,13,Angina without Procedure,20.5,8.0,42194.0
06069,2014,13,Angina without Procedure,15.3,6.0,41257.0
06069,2015,13,Angina without Procedure,9.7,3.0,33017.0
06071,2005,13,Angina without Procedure,63.0,678.0,1347408.0
06071,2006,13,Angina without Procedure,63.1,695.0,1373516.0
06071,2007,13,Angina without Procedure,64.5,725.0,1390849.0
06071,2008,13,Angina without Procedure,66.4,765.0,1405191.0
06071,2009,13,Angina without Procedure,66.4,783.0,1420975.0
06071,2010,13,Angina without Procedure,66.3,805.0,1447189.0
06071,2011,13,Angina without Procedure,49.3,614.0,1474036.0
06071,2012,13,Angina without Procedure,39.0,495.0,1428592.0
06071,2013,13,Angina without Procedure,36.5,474.0,1446673.0
06071,2014,13,Angina without Procedure,30.7,409.0,1521005.0
06071,2015,13,Angina without Procedure,34.2,350.0,1099744.0
06073,2005,13,Angina without Procedure,26.7,510.0,2214544.0
06073,2006,13,Angina without Procedure,26.0,504.0,2229606.0
06073,2007,13,Angina without Procedure,21.4,423.0,2257236.0
06073,2008,13,Angina without Procedure,19.2,389.0,2296616.0
06073,2009,13,Angina without Procedure,18.1,374.0,2332413.0
06073,2010,13,Angina without Procedure,18.1,383.0,2372232.0
06073,2011,13,Angina without Procedure,15.0,325.0,2407960.0
06073,2012,13,Angina without Procedure,12.2,270.0,2359002.0
06073,2013,13,Angina without Procedure,12.9,291.0,2394181.0
06073,2014,13,Angina without Procedure,12.4,282.0,2438827.0
06073,2015,13,Angina without Procedure,9.6,171.0,1829497.0
06075,2005,13,Angina without Procedure,27.6,163.0,655221.0
06075,2006,13,Angina without Procedure,22.2,132.0,661295.0
06075,2007,13,Angina without Procedure,21.0,127.0,670554.0
06075,2008,13,Angina without Procedure,17.3,106.0,682007.0
06075,2009,13,Angina without Procedure,20.7,129.0,691485.0
06075,2010,13,Angina without Procedure,20.5,129.0,694816.0
06075,2011,13,Angina without Procedure,14.7,94.0,701321.0
06075,2012,13,Angina without Procedure,15.3,100.0,704143.0
06075,2013,13,Angina without Procedure,15.4,102.0,712976.0
06075,2014,13,Angina without Procedure,19.0,126.0,709035.0
06075,2015,13,Angina without Procedure,15.9,82.0,548383.0
06077,2005,13,Angina without Procedure,59.3,234.0,458859.0
06077,2006,13,Angina without Procedure,45.4,182.0,463522.0
06077,2007,13,Angina without Procedure,38.2,156.0,468057.0
06077,2008,13,Angina without Procedure,33.4,139.0,471774.0
06077,2009,13,Angina without Procedure,29.6,126.0,478055.0
06077,2010,13,Angina without Procedure,34.1,149.0,486701.0
06077,2011,13,Angina without Procedure,14.9,67.0,495680.0
06077,2012,13,Angina without Procedure,16.6,76.0,482094.0
06077,2013,13,Angina without Procedure,15.7,73.0,486694.0
06077,2014,13,Angina without Procedure,16.8,80.0,510294.0
06077,2015,13,Angina without Procedure,20.2,74.0,370942.0
06079,2005,13,Angina without Procedure,18.4,37.0,203693.0
06079,2006,13,Angina without Procedure,25.9,53.0,205958.0
06079,2007,13,Angina without Procedure,16.3,34.0,208250.0
06079,2008,13,Angina without Procedure,20.6,44.0,211458.0
06079,2009,13,Angina without Procedure,16.5,36.0,213363.0
06079,2010,13,Angina without Procedure,13.5,30.0,215558.0
06079,2011,13,Angina without Procedure,13.8,31.0,216909.0
06079,2012,13,Angina without Procedure,10.5,24.0,212867.0
06079,2013,13,Angina without Procedure,11.2,26.0,214971.0
06079,2014,13,Angina without Procedure,10.2,24.0,220837.0
06079,2015,13,Angina without Procedure,6.1,11.0,162048.0
06081,2005,13,Angina without Procedure,27.3,142.0,535835.0
06081,2006,13,Angina without Procedure,25.2,132.0,536688.0
06081,2007,13,Angina without Procedure,19.7,105.0,540450.0
06081,2008,13,Angina without Procedure,18.8,102.0,548332.0
06081,2009,13,Angina without Procedure,10.7,59.0,556343.0
06081,2010,13,Angina without Procedure,9.8,55.0,561671.0
06081,2011,13,Angina without Procedure,9.4,54.0,567914.0
06081,2012,13,Angina without Procedure,10.6,62.0,563760.0
06081,2013,13,Angina without Procedure,9.9,59.0,572187.0
06081,2014,13,Angina without Procedure,10.1,60.0,567038.0
06081,2015,13,Angina without Procedure,9.2,43.0,438734.0
06083,2005,13,Angina without Procedure,13.7,38.0,306606.0
06083,2006,13,Angina without Procedure,12.1,34.0,307420.0
06083,2007,13,Angina without Procedure,13.7,39.0,310281.0
06083,2008,13,Angina without Procedure,11.1,32.0,314006.0
06083,2009,13,Angina without Procedure,11.6,34.0,317734.0
06083,2010,13,Angina without Procedure,6.4,19.0,321346.0
06083,2011,13,Angina without Procedure,9.3,28.0,323344.0
06083,2012,13,Angina without Procedure,6.2,19.0,314909.0
06083,2013,13,Angina without Procedure,7.4,23.0,319459.0
06083,2014,13,Angina without Procedure,5.8,18.0,324453.0
06083,2015,13,Angina without Procedure,5.4,13.0,241070.0
06085,2005,13,Angina without Procedure,16.6,180.0,1267009.0
06085,2006,13,Angina without Procedure,17.4,193.0,1280352.0
06085,2007,13,Angina without Procedure,17.3,196.0,1297418.0
06085,2008,13,Angina without Procedure,15.5,181.0,1319407.0
06085,2009,13,Angina without Procedure,10.0,120.0,1339490.0
06085,2010,13,Angina without Procedure,8.7,107.0,1357407.0
06085,2011,13,Angina without Procedure,9.6,121.0,1377352.0
06085,2012,13,Angina without Procedure,7.5,97.0,1358776.0
06085,2013,13,Angina without Procedure,7.1,94.0,1383328.0
06085,2014,13,Angina without Procedure,8.1,107.0,1385342.0
06085,2015,13,Angina without Procedure,7.1,75.0,1063381.0
06087,2005,13,Angina without Procedure,52.9,91.0,193146.0
06087,2006,13,Angina without Procedure,45.3,79.0,193902.0
06087,2007,13,Angina without Procedure,42.1,75.0,195548.0
06087,2008,13,Angina without Procedure,29.6,54.0,198374.0
06087,2009,13,Angina without Procedure,27.8,52.0,201450.0
06087,2010,13,Angina without Procedure,20.4,39.0,204227.0
06087,2011,13,Angina without Procedure,24.8,48.0,205429.0
06087,2012,13,Angina without Procedure,20.8,41.0,200670.0
06087,2013,13,Angina without Procedure,20.4,41.0,203323.0
06087,2014,13,Angina without Procedure,12.9,26.0,204815.0
06087,2015,13,Angina without Procedure,10.2,16.0,153534.0
06089,2005,13,Angina without Procedure,8.3,12.0,133597.0
06089,2006,13,Angina without Procedure,7.5,11.0,134702.0
06089,2007,13,Angina without Procedure,12.2,18.0,135409.0
06089,2008,13,Angina without Procedure,12.0,18.0,136355.0
06089,2009,13,Angina without Procedure,20.4,31.0,137066.0
06089,2010,13,Angina without Procedure,30.5,47.0,137755.0
06089,2011,13,Angina without Procedure,40.4,63.0,138865.0
06089,2012,13,Angina without Procedure,33.5,53.0,137373.0
06089,2013,13,Angina without Procedure,23.7,38.0,138135.0
06089,2014,13,Angina without Procedure,11.6,19.0,142262.0
06089,2015,13,Angina without Procedure,7.3,9.0,104057.0
06091,2005,13,Angina without Procedure,29.7,1.0,2724.0
06091,2006,13,Angina without Procedure,29.2,1.0,2774.0
06091,2007,13,Angina without Procedure,29.0,1.0,2756.0
06091,2008,13,Angina without Procedure,28.8,1.0,2742.0
06091,2009,13,Angina without Procedure,0.0,0.0,2687.0
06091,2010,13,Angina without Procedure,28.7,1.0,2692.0
06091,2011,13,Angina without Procedure,0.0,0.0,2613.0
06091,2012,13,Angina without Procedure,28.6,1.0,4609.0
06091,2013,13,Angina without Procedure,0.0,0.0,4566.0
06091,2014,13,Angina without Procedure,0.0,0.0,3692.0
06091,2015,13,Angina without Procedure,0.0,0.0,4137.0
06093,2005,13,Angina without Procedure,26.1,11.0,35143.0
06093,2006,13,Angina without Procedure,33.0,14.0,35080.0
06093,2007,13,Angina without Procedure,46.6,20.0,35195.0
06093,2008,13,Angina without Procedure,32.2,14.0,35541.0
06093,2009,13,Angina without Procedure,32.1,14.0,35511.0
06093,2010,13,Angina without Procedure,25.0,11.0,35719.0
06093,2011,13,Angina without Procedure,22.7,10.0,35459.0
06093,2012,13,Angina without Procedure,15.9,7.0,36324.0
06093,2013,13,Angina without Procedure,18.2,8.0,36015.0
06093,2014,13,Angina without Procedure,4.4,2.0,36411.0
06093,2015,13,Angina without Procedure,18.2,6.0,27121.0
06095,2005,13,Angina without Procedure,47.2,127.0,301678.0
06095,2006,13,Angina without Procedure,44.3,121.0,303214.0
06095,2007,13,Angina without Procedure,44.9,125.0,304287.0
06095,2008,13,Angina without Procedure,40.5,115.0,306167.0
06095,2009,13,Angina without Procedure,22.4,65.0,308635.0
06095,2010,13,Angina without Procedure,27.2,81.0,313165.0
06095,2011,13,Angina without Procedure,18.8,57.0,316734.0
06095,2012,13,Angina without Procedure,16.4,51.0,312400.0
06095,2013,13,Angina without Procedure,15.8,50.0,317212.0
06095,2014,13,Angina without Procedure,13.1,42.0,320144.0
06095,2015,13,Angina without Procedure,16.0,40.0,242676.0
06097,2005,13,Angina without Procedure,28.0,100.0,358116.0
06097,2006,13,Angina without Procedure,23.3,84.0,358614.0
06097,2007,13,Angina without Procedure,21.6,79.0,361223.0
06097,2008,13,Angina without Procedure,13.3,50.0,366471.0
06097,2009,13,Angina without Procedure,16.7,64.0,372373.0
06097,2010,13,Angina without Procedure,13.8,54.0,377723.0
06097,2011,13,Angina without Procedure,9.0,36.0,381767.0
06097,2012,13,Angina without Procedure,6.1,25.0,375444.0
06097,2013,13,Angina without Procedure,8.6,36.0,380676.0
06097,2014,13,Angina without Procedure,7.0,29.0,383621.0
06097,2015,13,Angina without Procedure,8.6,28.0,289219.0
06099,2005,13,Angina without Procedure,38.5,117.0,351584.0
06099,2006,13,Angina without Procedure,62.5,193.0,355891.0
06099,2007,13,Angina without Procedure,46.2,145.0,358840.0
06099,2008,13,Angina without Procedure,46.1,147.0,360777.0
06099,2009,13,Angina without Procedure,45.5,148.0,363949.0
06099,2010,13,Angina without Procedure,43.9,146.0,368478.0
06099,2011,13,Angina without Procedure,23.3,79.0,372845.0
06099,2012,13,Angina without Procedure,14.8,51.0,362639.0
06099,2013,13,Angina without Procedure,14.2,50.0,367108.0
06099,2014,13,Angina without Procedure,14.3,51.0,381811.0
06099,2015,13,Angina without Procedure,17.1,47.0,278069.0
06101,2005,13,Angina without Procedure,28.7,17.0,64008.0
06101,2006,13,Angina without Procedure,34.6,21.0,65772.0
06101,2007,13,Angina without Procedure,19.3,12.0,67100.0
06101,2008,13,Angina without Procedure,9.4,6.0,67885.0
06101,2009,13,Angina without Procedure,10.8,7.0,68389.0
06101,2010,13,Angina without Procedure,6.0,4.0,68807.0
06101,2011,13,Angina without Procedure,4.5,3.0,69305.0
06101,2012,13,Angina without Procedure,19.1,13.0,68806.0
06101,2013,13,Angina without Procedure,11.5,8.0,69609.0
06101,2014,13,Angina without Procedure,7.0,5.0,72717.0
06101,2015,13,Angina without Procedure,9.3,5.0,52739.0
06103,2005,13,Angina without Procedure,10.4,5.0,44895.0
06103,2006,13,Angina without Procedure,8.2,4.0,45563.0
06103,2007,13,Angina without Procedure,6.0,3.0,46078.0
06103,2008,13,Angina without Procedure,8.0,4.0,46523.0
06103,2009,13,Angina without Procedure,11.8,6.0,46816.0
06103,2010,13,Angina without Procedure,9.7,5.0,47599.0
06103,2011,13,Angina without Procedure,7.6,4.0,47875.0
06103,2012,13,Angina without Procedure,9.4,5.0,48301.0
06103,2013,13,Angina without Procedure,3.7,2.0,48413.0
06103,2014,13,Angina without Procedure,9.1,5.0,49807.0
06103,2015,13,Angina without Procedure,9.7,4.0,36662.0
06105,2005,13,Angina without Procedure,134.2,17.0,10730.0
06105,2006,13,Angina without Procedure,83.5,11.0,10964.0
06105,2007,13,Angina without Procedure,67.2,9.0,11018.0
06105,2008,13,Angina without Procedure,65.9,9.0,11094.0
06105,2009,13,Angina without Procedure,50.3,7.0,11212.0
06105,2010,13,Angina without Procedure,56.7,8.0,11321.0
06105,2011,13,Angina without Procedure,42.0,6.0,11284.0
06105,2012,13,Angina without Procedure,27.8,4.0,13009.0
06105,2013,13,Angina without Procedure,41.4,6.0,12954.0
06105,2014,13,Angina without Procedure,26.7,4.0,12540.0
06105,2015,13,Angina without Procedure,0.0,0.0,10219.0
06107,2005,13,Angina without Procedure,46.8,107.0,274190.0
06107,2006,13,Angina without Procedure,55.4,129.0,279155.0
06107,2007,13,Angina without Procedure,55.0,131.0,284348.0
06107,2008,13,Angina without Procedure,47.2,115.0,289358.0
06107,2009,13,Angina without Procedure,42.9,107.0,294800.0
06107,2010,13,Angina without Procedure,42.7,109.0,299782.0
06107,2011,13,Angina without Procedure,47.7,124.0,304563.0
06107,2012,13,Angina without Procedure,24.7,65.0,294333.0
06107,2013,13,Angina without Procedure,17.2,46.0,297733.0
06107,2014,13,Angina without Procedure,18.2,50.0,312899.0
06107,2015,13,Angina without Procedure,17.8,37.0,224331.0
06109,2005,13,Angina without Procedure,30.0,16.0,46037.0
06109,2006,13,Angina without Procedure,27.8,15.0,46178.0
06109,2007,13,Angina without Procedure,27.5,15.0,46095.0
06109,2008,13,Angina without Procedure,14.5,8.0,46161.0
06109,2009,13,Angina without Procedure,18.1,10.0,45938.0
06109,2010,13,Angina without Procedure,28.8,16.0,45625.0
06109,2011,13,Angina without Procedure,35.8,20.0,45626.0
06109,2012,13,Angina without Procedure,21.6,12.0,45848.0
06109,2013,13,Angina without Procedure,10.7,6.0,45813.0
06109,2014,13,Angina without Procedure,7.0,4.0,46483.0
06109,2015,13,Angina without Procedure,2.4,1.0,34447.0
06111,2005,13,Angina without Procedure,31.3,165.0,579683.0
06111,2006,13,Angina without Procedure,23.3,125.0,584984.0
06111,2007,13,Angina without Procedure,20.9,114.0,588179.0
06111,2008,13,Angina without Procedure,22.0,123.0,594902.0
06111,2009,13,Angina without Procedure,19.4,111.0,603759.0
06111,2010,13,Angina without Procedure,16.4,96.0,613523.0
06111,2011,13,Angina without Procedure,16.2,97.0,621646.0
06111,2012,13,Angina without Procedure,13.4,82.0,604609.0
06111,2013,13,Angina without Procedure,10.7,67.0,611966.0
06111,2014,13,Angina without Procedure,8.2,52.0,627517.0
06111,2015,13,Angina without Procedure,9.8,48.0,462309.0
06113,2005,13,Angina without Procedure,13.1,14.0,138697.0
06113,2006,13,Angina without Procedure,14.5,16.0,141734.0
06113,2007,13,Angina without Procedure,8.8,10.0,145666.0
06113,2008,13,Angina without Procedure,6.9,8.0,148222.0
06113,2009,13,Angina without Procedure,8.4,10.0,150584.0
06113,2010,13,Angina without Procedure,8.2,10.0,152061.0
06113,2011,13,Angina without Procedure,13.0,16.0,153893.0
06113,2012,13,Angina without Procedure,7.1,9.0,150107.0
06113,2013,13,Angina without Procedure,4.6,6.0,151676.0
06113,2014,13,Angina without Procedure,0.8,1.0,158797.0
06113,2015,13,Angina without Procedure,11.8,12.0,115361.0
06115,2005,13,Angina without Procedure,27.6,11.0,46675.0
06115,2006,13,Angina without Procedure,29.1,12.0,48823.0
06115,2007,13,Angina without Procedure,18.9,8.0,49805.0
06115,2008,13,Angina without Procedure,11.5,5.0,50676.0
06115,2009,13,Angina without Procedure,13.6,6.0,50775.0
06115,2010,13,Angina without Procedure,13.3,6.0,51396.0
06115,2011,13,Angina without Procedure,13.1,6.0,51791.0
06115,2012,13,Angina without Procedure,15.1,7.0,52301.0
06115,2013,13,Angina without Procedure,14.9,7.0,52770.0
06115,2014,13,Angina without Procedure,10.3,5.0,54942.0
06115,2015,13,Angina without Procedure,11.0,4.0,40517.0
06001,2005,14,Uncontrolled Diabetes,11.6,119.0,1102068.0
06001,2006,14,Uncontrolled Diabetes,9.3,96.0,1106823.0
06001,2007,14,Uncontrolled Diabetes,6.7,70.0,1117973.0
06001,2008,14,Uncontrolled Diabetes,9.5,102.0,1136417.0
06001,2009,14,Uncontrolled Diabetes,11.9,130.0,1155287.0
06001,2010,14,Uncontrolled Diabetes,9.4,105.0,1169910.0
06001,2011,14,Uncontrolled Diabetes,9.0,102.0,1186810.0
06001,2012,14,Uncontrolled Diabetes,7.1,81.0,1173980.0
06001,2013,14,Uncontrolled Diabetes,5.2,61.0,1197759.0
06001,2014,14,Uncontrolled Diabetes,3.5,41.0,1192027.0
06001,2015,14,Uncontrolled Diabetes,3.6,33.0,923607.0
06001,2016,14,Uncontrolled Diabetes,37.8,329.0,1304840.0
06001,2017,14,Uncontrolled Diabetes,28.5,252.0,1314687.0
06001,2018,14,Uncontrolled Diabetes,27.5,247.0,1323933.0
06001,2019,14,Uncontrolled Diabetes,34.1,311.0,1329186.0
06001,2020,14,Uncontrolled Diabetes,25.6,237.0,1344023.0
06001,2021,14,Uncontrolled Diabetes,29.4,273.0,1317990.0
06001,2022,14,Uncontrolled Diabetes,31.8,297.0,1311253.0
06001,2023,14,Uncontrolled Diabetes,32.1,289.0,1306255.0
06001,2024,14,Uncontrolled Diabetes,24.5,251.0,1332423.0
06003,2005,14,Uncontrolled Diabetes,0.0,0.0,979.0
06003,2006,14,Uncontrolled Diabetes,0.0,0.0,1001.0
06003,2007,14,Uncontrolled Diabetes,0.0,0.0,1009.0
06003,2008,14,Uncontrolled Diabetes,0.0,0.0,957.0
06003,2009,14,Uncontrolled Diabetes,0.0,0.0,947.0
06003,2010,14,Uncontrolled Diabetes,0.0,0.0,895.0
06003,2011,14,Uncontrolled Diabetes,0.0,0.0,888.0
06003,2012,14,Uncontrolled Diabetes,0.0,0.0,2975.0
06003,2013,14,Uncontrolled Diabetes,0.0,0.0,2967.0
06003,2014,14,Uncontrolled Diabetes,0.0,0.0,2018.0
06003,2015,14,Uncontrolled Diabetes,0.0,0.0,3000.0
06003,2016,14,Uncontrolled Diabetes,0.0,0.0,860.0
06003,2017,14,Uncontrolled Diabetes,0.0,0.0,909.0
06003,2018,14,Uncontrolled Diabetes,0.0,0.0,886.0
06003,2019,14,Uncontrolled Diabetes,0.0,0.0,909.0
06003,2020,14,Uncontrolled Diabetes,0.0,0.0,981.0
06003,2021,14,Uncontrolled Diabetes,0.0,0.0,1019.0
06003,2022,14,Uncontrolled Diabetes,0.0,0.0,998.0
06003,2023,14,Uncontrolled Diabetes,0.0,0.0,955.0
06003,2024,14,Uncontrolled Diabetes,0.0,0.0,928.0
06005,2005,14,Uncontrolled Diabetes,0.0,0.0,31101.0
06005,2006,14,Uncontrolled Diabetes,0.0,0.0,31460.0
06005,2007,14,Uncontrolled Diabetes,8.4,3.0,31883.0
06005,2008,14,Uncontrolled Diabetes,2.8,1.0,31619.0
06005,2009,14,Uncontrolled Diabetes,13.8,5.0,31769.0
06005,2010,14,Uncontrolled Diabetes,2.7,1.0,31720.0
06005,2011,14,Uncontrolled Diabetes,0.0,0.0,31760.0
06005,2012,14,Uncontrolled Diabetes,8.2,3.0,32614.0
06005,2013,14,Uncontrolled Diabetes,10.9,4.0,32252.0
06005,2014,14,Uncontrolled Diabetes,10.5,4.0,33224.0
06005,2015,14,Uncontrolled Diabetes,3.6,1.0,24635.0
06005,2016,14,Uncontrolled Diabetes,38.9,12.0,31586.0
06005,2017,14,Uncontrolled Diabetes,25.1,8.0,32677.0
06005,2018,14,Uncontrolled Diabetes,30.6,10.0,33425.0
06005,2019,14,Uncontrolled Diabetes,27.0,9.0,33684.0
06005,2020,14,Uncontrolled Diabetes,26.6,9.0,34367.0
06005,2021,14,Uncontrolled Diabetes,31.9,11.0,34879.0
06005,2022,14,Uncontrolled Diabetes,25.8,9.0,35068.0
06005,2023,14,Uncontrolled Diabetes,17.3,6.0,35299.0
06005,2024,14,Uncontrolled Diabetes,28.3,10.0,35459.0
06007,2005,14,Uncontrolled Diabetes,15.9,26.0,165310.0
06007,2006,14,Uncontrolled Diabetes,16.9,28.0,167351.0
06007,2007,14,Uncontrolled Diabetes,9.0,15.0,168208.0
06007,2008,14,Uncontrolled Diabetes,16.0,27.0,169793.0
06007,2009,14,Uncontrolled Diabetes,15.9,27.0,170726.0
06007,2010,14,Uncontrolled Diabetes,16.3,28.0,171576.0
06007,2011,14,Uncontrolled Diabetes,19.3,33.0,172643.0
06007,2012,14,Uncontrolled Diabetes,21.0,36.0,169573.0
06007,2013,14,Uncontrolled Diabetes,22.6,39.0,170817.0
06007,2014,14,Uncontrolled Diabetes,14.7,26.0,175975.0
06007,2015,14,Uncontrolled Diabetes,29.7,39.0,128928.0
06007,2016,14,Uncontrolled Diabetes,64.5,133.0,180760.0
06007,2017,14,Uncontrolled Diabetes,78.3,164.0,182932.0
06007,2018,14,Uncontrolled Diabetes,58.0,123.0,184337.0
06007,2019,14,Uncontrolled Diabetes,68.0,135.0,174575.0
06007,2020,14,Uncontrolled Diabetes,75.9,143.0,167698.0
06007,2021,14,Uncontrolled Diabetes,72.8,136.0,164365.0
06007,2022,14,Uncontrolled Diabetes,53.4,100.0,165784.0
06007,2023,14,Uncontrolled Diabetes,35.3,72.0,164973.0
06007,2024,14,Uncontrolled Diabetes,56.7,113.0,166368.0
06009,2005,14,Uncontrolled Diabetes,4.9,2.0,35913.0
06009,2006,14,Uncontrolled Diabetes,7.2,3.0,36599.0
06009,2007,14,Uncontrolled Diabetes,7.1,3.0,36944.0
06009,2008,14,Uncontrolled Diabetes,4.7,2.0,37092.0
06009,2009,14,Uncontrolled Diabetes,9.4,4.0,36875.0
06009,2010,14,Uncontrolled Diabetes,11.7,5.0,36801.0
06009,2011,14,Uncontrolled Diabetes,9.4,4.0,36652.0
06009,2012,14,Uncontrolled Diabetes,6.9,3.0,37597.0
06009,2013,14,Uncontrolled Diabetes,6.9,3.0,37646.0
06009,2014,14,Uncontrolled Diabetes,2.2,1.0,38886.0
06009,2015,14,Uncontrolled Diabetes,12.1,4.0,28698.0
06009,2016,14,Uncontrolled Diabetes,31.6,12.0,37568.0
06009,2017,14,Uncontrolled Diabetes,36.4,14.0,37872.0
06009,2018,14,Uncontrolled Diabetes,28.2,11.0,37987.0
06009,2019,14,Uncontrolled Diabetes,17.6,7.0,38289.0
06009,2020,14,Uncontrolled Diabetes,18.0,7.0,37673.0
06009,2021,14,Uncontrolled Diabetes,17.7,7.0,38312.0
06009,2022,14,Uncontrolled Diabetes,12.5,5.0,38508.0
06009,2023,14,Uncontrolled Diabetes,23.0,12.0,38409.0
06009,2024,14,Uncontrolled Diabetes,17.8,8.0,38377.0
06011,2005,14,Uncontrolled Diabetes,28.6,4.0,14456.0
06011,2006,14,Uncontrolled Diabetes,14.1,2.0,14677.0
06011,2007,14,Uncontrolled Diabetes,13.9,2.0,14837.0
